0.119	0.310996	129.309	0.0271554	5.26024e-10	30000.5	2.49558e-34	1e-06	2.33	0	280.257	178.216	0.00233251	1.49735e-27	2.50443e-06
0.12	0.31138	129.309	0.0271554	5.26672e-10	30000.5	2.49718e-34	1e-06	2.33285	0	280.259	178.201	0.00233539	1.49831e-27	2.52717e-06
0.121	0.311763	129.31	0.0271555	5.2732e-10	30000.5	2.49879e-34	1e-06	2.3357	0	280.262	178.186	0.00233826	1.49927e-27	2.54993e-06
0.122	0.312146	129.31	0.0271555	5.27969e-10	30000.5	2.5004e-34	1e-06	2.33855	0	280.264	178.171	0.00234114	1.50024e-27	2.57272e-06
0.123	0.31253	129.31	0.0271556	5.28617e-10	30000.5	2.50201e-34	1e-06	2.34141	0	280.266	178.156	0.00234401	1.50121e-27	2.59554e-06
0.124	0.312913	129.31	0.0271557	5.29265e-10	30000.5	2.50363e-34	1e-06	2.34426	0	280.269	178.141	0.00234689	1.50218e-27	2.61839e-06
0.125	0.313296	129.311	0.0271557	5.29914e-10	30000.5	2.50525e-34	1e-06	2.34711	0	280.271	178.126	0.00234977	1.50315e-27	2.64127e-06
0.126	0.31368	129.311	0.0271558	5.30562e-10	30000.5	2.50687e-34	1e-06	2.34997	0	280.273	178.111	0.00235264	1.50412e-27	2.66418e-06
0.127	0.314063	129.311	0.0271559	5.31211e-10	30000.6	2.5085e-34	1e-06	2.35282	0	280.276	178.096	0.00235552	1.5051e-27	2.68711e-06
0.128	0.314447	129.312	0.0271559	5.31859e-10	30000.6	2.51012e-34	1e-06	2.35567	0	280.278	178.081	0.0023584	1.50607e-27	2.71008e-06
0.129	0.31483	129.312	0.027156	5.32508e-10	30000.6	2.51176e-34	1e-06	2.35853	0	280.28	178.066	0.00236127	1.50705e-27	2.73307e-06
0.13	0.315214	129.312	0.027156	5.33156e-10	30000.6	2.51339e-34	1e-06	2.36138	0	280.283	178.051	0.00236415	1.50803e-27	2.75609e-06
0.131	0.315598	129.312	0.0271561	5.33805e-10	30000.6	2.51503e-34	1e-06	2.36424	0	280.285	178.036	0.00236703	1.50902e-27	2.77914e-06
0.132	0.315981	129.313	0.0271562	5.34454e-10	30000.6	2.51667e-34	1e-06	2.36709	0	280.288	178.021	0.0023699	1.51e-27	2.80221e-06
0.133	0.316365	129.313	0.0271562	5.35103e-10	30000.6	2.51831e-34	1e-06	2.36995	0	280.29	178.006	0.00237278	1.51099e-27	2.82532e-06
0.134	0.316749	129.313	0.0271563	5.35752e-10	30000.6	2.51996e-34	1e-06	2.3728	0	280.292	177.991	0.00237566	1.51197e-27	2.84845e-06
0.135	0.317132	129.313	0.0271564	5.364e-10	30000.6	2.52161e-34	1e-06	2.37566	0	280.295	177.976	0.00237854	1.51296e-27	2.87161e-06
0.136	0.317516	129.314	0.0271564	5.37049e-10	30000.6	2.52326e-34	1e-06	2.37851	0	280.297	177.961	0.00238142	1.51396e-27	2.8948e-06
0.137	0.3179	129.314	0.0271565	5.37698e-10	30000.6	2.52492e-34	1e-06	2.38137	0	280.299	177.946	0.0023843	1.51495e-27	2.91802e-06
0.138	0.318284	129.314	0.0271566	5.38347e-10	30000.6	2.52657e-34	1e-06	2.38422	0	280.302	177.931	0.00238718	1.51594e-27	2.94127e-06
0.139	0.318668	129.315	0.0271566	5.38997e-10	30000.6	2.52824e-34	1e-06	2.38708	0	280.304	177.916	0.00239006	1.51694e-27	2.96455e-06
0.14	0.319052	129.315	0.0271567	5.39646e-10	30000.6	2.5299e-34	1e-06	2.38994	0	280.307	177.901	0.00239294	1.51794e-27	2.98785e-06
0.141	0.319435	129.315	0.0271567	5.40295e-10	30000.6	2.53157e-34	1e-06	2.39279	0	280.309	177.886	0.00239581	1.51894e-27	3.01118e-06
0.142	0.319819	129.315	0.0271568	5.40944e-10	30000.6	2.53324e-34	1e-06	2.39565	0	280.311	177.871	0.00239869	1.51994e-27	3.03455e-06
0.143	0.320203	129.316	0.0271569	5.41593e-10	30000.6	2.53491e-34	1e-06	2.39851	0	280.314	177.856	0.00240157	1.52095e-27	3.05794e-06
0.144	0.320587	129.316	0.0271569	5.42243e-10	30000.6	2.53659e-34	1e-06	2.40136	0	280.316	177.841	0.00240446	1.52195e-27	3.08135e-06
0.145	0.320971	129.316	0.027157	5.42892e-10	30000.6	2.53827e-34	1e-06	2.40422	0	280.319	177.826	0.00240734	1.52296e-27	3.1048e-06
0.146	0.321355	129.317	0.0271571	5.43541e-10	30000.6	2.53995e-34	1e-06	2.40708	0	280.321	177.811	0.00241022	1.52397e-27	3.12828e-06
0.147	0.321739	129.317	0.0271571	5.44191e-10	30000.6	2.54164e-34	1e-06	2.40993	0	280.323	177.796	0.0024131	1.52498e-27	3.15178e-06
0.148	0.322123	129.317	0.0271572	5.4484e-10	30000.6	2.54333e-34	1e-06	2.41279	0	280.326	177.781	0.00241598	1.526e-27	3.17531e-06
0.149	0.322508	129.317	0.0271573	5.4549e-10	30000.6	2.54502e-34	1e-06	2.41565	0	280.328	177.766	0.00241886	1.52701e-27	3.19888e-06
0.15	0.322892	129.318	0.0271573	5.46139e-10	30000.7	2.54672e-34	1e-06	2.41851	0	280.331	177.751	0.00242174	1.52803e-27	3.22246e-06
0.151	0.323276	129.318	0.0271574	5.46789e-10	30000.7	2.54842e-34	1e-06	2.42136	0	280.333	177.736	0.00242462	1.52905e-27	3.24608e-06
0.152	0.32366	129.318	0.0271574	5.47438e-10	30000.7	2.55012e-34	1e-06	2.42422	0	280.335	177.721	0.0024275	1.53007e-27	3.26973e-06
0.153	0.324044	129.319	0.0271575	5.48088e-10	30000.7	2.55182e-34	1e-06	2.42708	0	280.338	177.706	0.00243038	1.53109e-27	3.2934e-06
0.154	0.324428	129.319	0.0271576	5.48738e-10	30000.7	2.55353e-34	1e-06	2.42994	0	280.34	177.691	0.00243327	1.53212e-27	3.31711e-06
0.155	0.324813	129.319	0.0271576	5.49387e-10	30000.7	2.55524e-34	1e-06	2.4328	0	280.343	177.676	0.00243615	1.53315e-27	3.34084e-06
0.156	0.325197	129.319	0.0271577	5.50037e-10	30000.7	2.55696e-34	1e-06	2.43565	0	280.345	177.661	0.00243903	1.53417e-27	3.3646e-06
0.157	0.325581	129.32	0.0271578	5.50687e-10	30000.7	2.55867e-34	1e-06	2.43851	0	280.348	177.646	0.00244191	1.5352e-27	3.38839e-06
0.158	0.325965	129.32	0.0271578	5.51337e-10	30000.7	2.56039e-34	1e-06	2.44137	0	280.35	177.631	0.0024448	1.53624e-27	3.41221e-06
0.159	0.32635	129.32	0.0271579	5.51987e-10	30000.7	2.56212e-34	1e-06	2.44423	0	280.352	177.616	0.00244768	1.53727e-27	3.43605e-06
0.16	0.326734	129.321	0.027158	5.52636e-10	30000.7	2.56384e-34	1e-06	2.44709	0	280.355	177.601	0.00245056	1.53831e-27	3.45993e-06
0.161	0.327118	129.321	0.027158	5.53286e-10	30000.7	2.56557e-34	1e-06	2.44995	0	280.357	177.586	0.00245344	1.53934e-27	3.48383e-06
0.162	0.327502	129.321	0.0271581	5.53936e-10	30000.7	2.56731e-34	1e-06	2.45281	0	280.36	177.571	0.00245633	1.54038e-27	3.50776e-06
0.163	0.327887	129.321	0.0271581	5.54586e-10	30000.7	2.56904e-34	1e-06	2.45567	0	280.362	177.556	0.00245921	1.54143e-27	3.53173e-06
0.164	0.328271	129.322	0.0271582	5.55236e-10	30000.7	2.57078e-34	1e-06	2.45852	0	280.365	177.541	0.00246209	1.54247e-27	3.55571e-06
0.165	0.328656	129.322	0.0271583	5.55886e-10	30000.7	2.57253e-34	1e-06	2.46138	0	280.367	177.526	0.00246498	1.54352e-27	3.57973e-06
0.166	0.32904	129.322	0.0271583	5.56536e-10	30000.7	2.57427e-34	1e-06	2.46424	0	280.37	177.512	0.00246786	1.54456e-27	3.60378e-06
0.167	0.329424	129.323	0.0271584	5.57186e-10	30000.7	2.57602e-34	1e-06	2.4671	0	280.372	177.497	0.00247074	1.54561e-27	3.62785e-06
0.168	0.329809	129.323	0.0271585	5.57836e-10	30000.7	2.57777e-34	1e-06	2.46996	0	280.375	177.482	0.00247363	1.54666e-27	3.65196e-06
0.169	0.330193	129.323	0.0271585	5.58486e-10	30000.7	2.57953e-34	1e-06	2.47282	0	280.377	177.467	0.00247651	1.54772e-27	3.67609e-06
0.17	0.330578	129.323	0.0271586	5.59136e-10	30000.7	2.58129e-34	1e-06	2.47568	0	280.379	177.452	0.00247939	1.54877e-27	3.70025e-06
