COQB|HHZ|49.35422|-122.77472|0.161|20020407.0234|20050803.1503|Coquitlam Dam|BC|POLARIS
COWN|BHE|65.26795|-111.18597|0.513|20020719.2334|20090703.235|Contwyoto Lake 2|NT|POLARIS
COWN|BHN|65.26795|-111.18597|0.513|20020719.2334|20090703.235|Contwyoto Lake 2|NT|POLARIS
COWN|BHZ|65.26795|-111.18597|0.513|20020719.2334|20090703.235|Contwyoto Lake 2|NT|POLARIS
CPLB|BHE|48.61181|-124.75119|0.04|20040421|20040817.2359|Carmanah Point Lighthouse|BC|ETS
CPLB|BHN|48.61181|-124.75119|0.04|20040421|20040817.2359|Carmanah Point Lighthouse|BC|ETS
CPLB|BHZ|48.61181|-124.75119|0.04|20040421|20040817.2359|Carmanah Point Lighthouse|BC|ETS
CPLB|HHE|48.61181|-124.75119|0.04|20050711||Carmanah Point Lighthouse|BC|ETS
CPLB|HHN|48.61181|-124.75119|0.04|20050711||Carmanah Point Lighthouse|BC|ETS
CPLB|HHZ|48.61181|-124.75119|0.04|20050711||Carmanah Point Lighthouse|BC|ETS
CRLO|EHZ|46.0375|-77.3801|0.168|19941117.195||Chalk River|ON|CNSN
CTLN|BHE|64.42873|-116.0189|0.552|20040718.163|20100714.22|Castor Lake|NT|POLARIS
CTLN|BHN|64.42873|-116.0189|0.552|20040718.163|20100714.22|Castor Lake|NT|POLARIS
CTLN|BHZ|64.42873|-116.0189|0.552|20040718.163|20100714.22|Castor Lake|NT|POLARIS
DAQ|EHZ|47.96272|-71.24373|0.939|19951108.195|20170830.16|Lac Daran|QC|CNSN
DAWS|EHE|53.234|-132.4782|0.211|19990707.0202|19990929.2219|Queen Charlotte|BC|HABC
DAWS|EHN|53.234|-132.4782|0.211|19990707.0202|19990929.2219|Queen Charlotte|BC|HABC
DAWS|EHZ|53.234|-132.4782|0.211|19990707.0202|19990929.2219|Queen Charlotte|BC|HABC
DAWY|BHE|64.06467|-139.39374|0.771|19930701|20170717.173|Dawson|YT|CNSN
DAWY|BHN|64.06467|-139.39374|0.771|19930701|20170717.173|Dawson|YT|CNSN
DAWY|BHZ|64.06467|-139.39374|0.771|19930701|20170717.173|Dawson|YT|CNSN
DAWY|HHE|64.06467|-139.39374|0.771|20170718.023||Dawson|YT|CNSN
DAWY|HHN|64.06467|-139.39374|0.771|20170718.023||Dawson|YT|CNSN
DAWY|HHZ|64.06467|-139.39374|0.771|20170718.023||Dawson|YT|CNSN
DAWY|HNE|64.06467|-139.39374|0.771|20170718.023||Dawson|YT|CNSN
DAWY|HNN|64.06467|-139.39374|0.771|20170718.023||Dawson|YT|CNSN
DAWY|HNZ|64.06467|-139.39374|0.771|20170718.023||Dawson|YT|CNSN
DELO|HHE|44.51769|-77.61857|0.213|20020827.172||Deloro Mine|ON|SOSN
DELO|HHN|44.51769|-77.61857|0.213|20020827.172||Deloro Mine|ON|SOSN
DELO|HHZ|44.51769|-77.61857|0.213|20020827.172||Deloro Mine|ON|SOSN
DHLB|HHE|48.9915|-123.8152|0.03|20030303|20030805.2359|Darrell House Ladysmith|BC|ETS
DHLB|HHN|48.9915|-123.8152|0.03|20030303|20030805.2359|Darrell House Ladysmith|BC|ETS
DHLB|HHZ|48.9915|-123.8152|0.03|20030303|20030805.2359|Darrell House Ladysmith|BC|ETS
DHRN|BHE|67.03311|-119.50879|0.218|20090715.2135|20150829.2025|Dharma Camp|NT|POLARIS
DHRN|BHN|67.03311|-119.50879|0.218|20090715.2135|20150829.2025|Dharma Camp|NT|POLARIS
DHRN|BHZ|67.03311|-119.50879|0.218|20090715.2135|20150829.2025|Dharma Camp|NT|POLARIS
DIB|HHE|53.20247|-132.47666|0.068|20040315.1942||Dawson Inlet|BC|CNSN
DIB|HHN|53.20247|-132.47666|0.068|20040315.1942||Dawson Inlet|BC|CNSN
DIB|HHZ|53.20247|-132.47666|0.068|20040315.1942||Dawson Inlet|BC|CNSN
DIB|HNE|53.20247|-132.47666|0.068|20121102||Dawson Inlet|BC|CNSN
DIB|HNN|53.20247|-132.47666|0.068|20121102||Dawson Inlet|BC|CNSN
DIB|HNZ|53.20247|-132.47666|0.068|20121102||Dawson Inlet|BC|CNSN
DLBC|BHE|58.4372|-130.0272|0.978|19940928.2211||Dease Lake|BC|CNSN
DLBC|BHN|58.4372|-130.0272|0.978|19940928.2211||Dease Lake|BC|CNSN
DLBC|BHZ|58.4372|-130.0272|0.978|19940928.2211||Dease Lake|BC|CNSN
DMCQ|HHE|48.96455|-72.068033|0.197|20090915.19||Dolbeau-Mistassini|QC|POLARIS
DMCQ|HHN|48.96455|-72.068033|0.197|20090915.19||Dolbeau-Mistassini|QC|POLARIS
DMCQ|HHZ|48.96455|-72.068033|0.197|20090915.19||Dolbeau-Mistassini|QC|POLARIS
DOWB|EHZ|51.518|-118.517|0.592|19970613|20120504|Downie Slide|BC|CNSN
DPQ|EHZ|46.68032|-72.77705|0.179|19960920|20170903.2|St-Jean-Des-Piles|QC|CNSN
DPQ|HHE|46.68032|-72.77705|0.179|20091103.15||St-Jean-Des-Piles|QC|CNSN
DPQ|HHN|46.68032|-72.77705|0.179|20091103.15||St-Jean-Des-Piles|QC|CNSN
DPQ|HHZ|46.68032|-72.77705|0.179|20091103.15||St-Jean-Des-Piles|QC|CNSN
DPQ|HNE|46.68032|-72.77705|0.179|20170904.205||St-Jean-Des-Piles|QC|CNSN
DPQ|HNN|46.68032|-72.77705|0.179|20170904.205||St-Jean-Des-Piles|QC|CNSN
DPQ|HNZ|46.68032|-72.77705|0.179|20170904.205||St-Jean-Des-Piles|QC|CNSN
DRCO|HHE|43.87658|-78.70228|0.084|20111026.2045||St. Marys Cement|ON|SOSN
DRCO|HHN|43.87658|-78.70228|0.084|20111026.2045||St. Marys Cement|ON|SOSN
DRCO|HHZ|43.87658|-78.70228|0.084|20111026.2045||St. Marys Cement|ON|SOSN
DRCO|HNE|43.87658|-78.70228|0.084|20111026.2045||St. Marys Cement|ON|SOSN
DRCO|HNN|43.87658|-78.70228|0.084|20111026.2045||St. Marys Cement|ON|SOSN
DRCO|HNZ|43.87658|-78.70228|0.084|20111026.2045||St. Marys Cement|ON|SOSN
DREO|HHE|43.87244|-78.70396|0.09418|20070622.1951|20111024.16|Darlington East|ON|POLARIS
DREO|HHN|43.87244|-78.70396|0.09418|20070622.1951|20111024.16|Darlington East|ON|POLARIS
DREO|HHZ|43.87244|-78.70396|0.09418|20070622.1951|20111024.16|Darlington East|ON|POLARIS
DRLN|BHE|49.25616|-57.5032|0.241|19931214||Deer Lake|NL|CNSN
DRLN|BHN|49.25616|-57.5032|0.241|19931214||Deer Lake|NL|CNSN
DRLN|BHZ|49.25616|-57.5032|0.241|19931214||Deer Lake|NL|CNSN
DRLN|HHE|49.25616|-57.5032|0.241|20180620.2047||Deer Lake|NL|CNSN
DRLN|HHN|49.25616|-57.5032|0.241|20180620.2047||Deer Lake|NL|CNSN
DRLN|HHZ|49.25616|-57.5032|0.241|20180620.2047||Deer Lake|NL|CNSN
DRWO|HHE|43.871897|-78.729983|0.059|20070620.2042||Darlington West|ON|SOSN
DRWO|HHN|43.871897|-78.729983|0.059|20070620.2042||Darlington West|ON|SOSN
DRWO|HHZ|43.871897|-78.729983|0.059|20070620.2042||Darlington West|ON|SOSN
DSMN|BHE|63.17993|-113.90039|0.307|20030718.0302|20050723.1605|Discovery Mine|NT|POLARIS
DSMN|BHN|63.17993|-113.90039|0.307|20030718.0302|20050723.1605|Discovery Mine|NT|POLARIS
DSMN|BHZ|63.17993|-113.90039|0.307|20030718.0302|20050723.1605|Discovery Mine|NT|POLARIS
DSNO|HHE|46.4715|-81.187|0.277|20061109.1725|20091007.12|Sudbury Deeper Sno Site|ON|POLARIS
DSNO|HHN|46.4715|-81.187|0.277|20061109.1725|20091007.12|Sudbury Deeper Sno Site|ON|POLARIS
DSNO|HHZ|46.4715|-81.187|0.277|20061109.1725|20091007.12|Sudbury Deeper Sno Site|ON|POLARIS
DVKN|BHE|64.5092|-110.30962|0.42|20020726.0259|20060717.1422|Diavik Mine|NT|POLARIS
DVKN|BHN|64.5092|-110.30962|0.42|20020726.0259|20060717.1422|Diavik Mine|NT|POLARIS
DVKN|BHZ|64.5092|-110.30962|0.42|20020726.0259|20060717.1422|Diavik Mine|NT|POLARIS
EDB|BHE|49.87311|-127.12162|0.163|20040611.1217||Eliza Dome|BC|CNSN
EDB|BHN|49.87311|-127.12162|0.163|20040611.1217||Eliza Dome|BC|CNSN
EDB|BHZ|49.87311|-127.12162|0.163|20040611.1217||Eliza Dome|BC|CNSN
EDB|EHZ|49.87311|-127.12162|0.163|19960328|20040611.12|Eliza Dome|BC|CNSN
EDM|BHE|53.223048|-113.349708|0.727|19920603.15|20120716|Edmonton|AB|CNSN
EDM|BHN|53.223048|-113.349708|0.727|19920603.15|20120716|Edmonton|AB|CNSN
EDM|BHZ|53.223048|-113.349708|0.727|19920603.15|20120716|Edmonton|AB|CNSN
EDM|HHE|53.223048|-113.349708|0.727|20120905||Edmonton|AB|CNSN
EDM|HHN|53.223048|-113.349708|0.727|20120905||Edmonton|AB|CNSN
EDM|HHZ|53.223048|-113.349708|0.727|20120905||Edmonton|AB|CNSN
EDZN|BHE|62.7272|-116.09895|0.244|20110715|20140815.2359|Edzo|NT|POLARIS
EDZN|BHN|62.7272|-116.09895|0.244|20110715|20140815.2359|Edzo|NT|POLARIS
EDZN|BHZ|62.7272|-116.09895|0.244|20110715|20140815.2359|Edzo|NT|POLARIS
EEO|EHZ|46.64103|-79.07351|0.12131|19931005.1321||Eldee|ON|CNSN
EFO|EHZ|43.0917|-79.3117|0.168|19950228|20170422.2147|Effingham|ON|CNSN
EFO|HHE|43.0917|-79.3117|0.168|20170422.2148||Effingham|ON|CNSN
EFO|HHN|43.0917|-79.3117|0.168|20170422.2148||Effingham|ON|CNSN
EFO|HHZ|43.0917|-79.3117|0.168|20170422.2148||Effingham|ON|CNSN
EFO|HNE|43.0917|-79.3117|0.168|20170422.2148||Effingham|ON|CNSN
EFO|HNN|43.0917|-79.3117|0.168|20170422.2148||Effingham|ON|CNSN
EFO|HNZ|43.0917|-79.3117|0.168|20170422.2148||Effingham|ON|CNSN
EKTN|BHE|64.69846|-110.60967|0.468|20010914|20060712.1403|Ekati Mine|NT|POLARIS
EKTN|BHN|64.69846|-110.60967|0.468|20010914|20060712.1403|Ekati Mine|NT|POLARIS
EKTN|BHZ|64.69846|-110.60967|0.468|20010914|20060712.1403|Ekati Mine|NT|POLARIS
ELFO|HHE|43.193|-81.3163|0.298|20040723.165||Elginfield|ON|SOSN
ELFO|HHN|43.193|-81.3163|0.298|20040723.165||Elginfield|ON|SOSN
ELFO|HHZ|43.193|-81.3163|0.298|20040723.165||Elginfield|ON|SOSN
ELFO1|HDF|43.190867|-81.314872|0.306|20060124.1813||Elginfield|ON|CNSN
ELFO2|HDF|43.1933|-81.311367|0.3215|20060124.1813||Elginfield|ON|CNSN
ELFO3|HDF|43.1876|-81.311933|0.3135|20060124.2237||Elginfield|ON|CNSN
ELFO4|HDF|43.192233|-81.317667|0.322|20060124.1813||Elginfield|ON|CNSN
ELGO|HHE|43.67546|-80.43743|0.377|20020201|20060428.1255|Elora Gorge|ON|POLARIS
ELGO|HHN|43.67546|-80.43743|0.377|20020201|20060428.1255|Elora Gorge|ON|POLARIS
ELGO|HHZ|43.67546|-80.43743|0.377|20020201|20060428.1255|Elora Gorge|ON|POLARIS
ENGB|HHE|49.008|-123.08893|0.055|20020405|20050830.1714|English Bluff|BC|POLARIS
ENGB|HHN|49.008|-123.08893|0.055|20020405|20050830.1714|English Bluff|BC|POLARIS
ENGB|HHZ|49.008|-123.08893|0.055|20020405|20050830.1714|English Bluff|BC|POLARIS
EPLO|HHE|49.6737|-93.72582|0.4373|20040611.1833||Exp. Lake|ON|CNSN
EPLO|HHN|49.6737|-93.72582|0.4373|20040611.1833||Exp. Lake|ON|CNSN
EPLO|HHZ|49.6737|-93.72582|0.4373|20040611.1833||Exp. Lake|ON|CNSN
ETB|EHZ|49.3834|-126.5423|0.013|19960328||Estevan Point|BC|CNSN
EUNU|BHE|80.053224|-86.415752|0.623|20080415||Eureka|NU|CHASME
EUNU|BHN|80.053224|-86.415752|0.623|20080415||Eureka|NU|CHASME
EUNU|BHZ|80.053224|-86.415752|0.623|20080415||Eureka|NU|CHASME
EUNU|HHE|80.053224|-86.415752|0.623|20000822.2316|20080414.2359|Eureka|NU|CHASME
EUNU|HHN|80.053224|-86.415752|0.623|20000822.2316|20080414.2359|Eureka|NU|CHASME
EUNU|HHZ|80.053224|-86.415752|0.623|20000822.2316|20080414.2359|Eureka|NU|CHASME
FALL|HHE|53.278|-132.4601|0.391|19990701.2027|19990929.1735|Queen Charlotte|BC|HABC
FALL|HHN|53.278|-132.4601|0.391|19990701.2027|19990929.1735|Queen Charlotte|BC|HABC
FALL|HHZ|53.278|-132.4601|0.391|19990701.2027|19990929.1735|Queen Charlotte|BC|HABC
FCBC|HHE|48.97418|-124.73576|0.255|20061219.223|20070215.2356|Franklin Camp|BC|ETS
FCBC|HHN|48.97418|-124.73576|0.255|20061219.223|20070215.2356|Franklin Camp|BC|ETS
FCBC|HHZ|48.97418|-124.73576|0.255|20061219.223|20070215.2356|Franklin Camp|BC|ETS
FCC|BHE|58.7616|-94.0866|0.039|19931001.1715||Fort Churchill|MB|CNSN
FCC|BHN|58.7616|-94.0866|0.039|19931001.1715||Fort Churchill|MB|CNSN
FCC|BHZ|58.7616|-94.0866|0.039|19931001.1715||Fort Churchill|MB|CNSN
FHRB|HHE|50.06044|-127.11578|0.005|20090312.14||Fair Harbour|BC|ETS
FHRB|HHN|50.06044|-127.11578|0.005|20090312.14||Fair Harbour|BC|ETS
FHRB|HHZ|50.06044|-127.11578|0.005|20090312.14||Fair Harbour|BC|ETS
FLLB|HHE|51.73903|-123.1059|1.189|20060824.2006|20080610.1705|Fletcher Lake Big Creek|BC|POLARIS
FLLB|HHN|51.73903|-123.1059|1.189|20060824.2006|20080610.1705|Fletcher Lake Big Creek|BC|POLARIS
FLLB|HHZ|51.73903|-123.1059|1.189|20060824.2006|20080610.1705|Fletcher Lake Big Creek|BC|POLARIS
FNBB|BHE|58.89035|-123.00986|0.618|19991024|20151101.17|Fort Nelson|BC|CNSN
FNBB|BHE|58.89035|-123.00986|0.618|20151125.2015|20170902.233|Fort Nelson|BC|CNSN
FNBB|BHN|58.89035|-123.00986|0.618|19991024|20151101.17|Fort Nelson|BC|CNSN
FNBB|BHN|58.89035|-123.00986|0.618|20151125.2015|20170902.233|Fort Nelson|BC|CNSN
FNBB|BHZ|58.89035|-123.00986|0.618|19991024|20151101.17|Fort Nelson|BC|CNSN
FNBB|BHZ|58.89035|-123.00986|0.618|20151125.2015|20170902.233|Fort Nelson|BC|CNSN
FNBB|HHE|58.89035|-123.00986|0.618|20151101.2014|20151125.2014|Fort Nelson|BC|CNSN
FNBB|HHN|58.89035|-123.00986|0.618|20151101.2014|20151125.2014|Fort Nelson|BC|CNSN
FNBB|HHZ|58.89035|-123.00986|0.618|20151101.2014|20151125.2014|Fort Nelson|BC|CNSN
FNBC|BHE|58.8418|-122.5737|0.38|19980209.1036|19991021.2359|Fort Nelson|BC|CNSN
FNBC|BHN|58.8418|-122.5737|0.38|19980209.1036|19991021.2359|Fort Nelson|BC|CNSN
FNBC|BHZ|58.8418|-122.5737|0.38|19980209.1036|19991021.2359|Fort Nelson|BC|CNSN
FNSB|HHE|58.80611|-122.73279|0.44|20170802.23||Fort Nelson|BC|CNSN
FNSB|HHN|58.80611|-122.73279|0.44|20170802.23||Fort Nelson|BC|CNSN
FNSB|HHZ|58.80611|-122.73279|0.44|20170802.23||Fort Nelson|BC|CNSN
FPLB|HHE|52.95406|-123.77904|1.005|20071117|20080611.2|Fish Pot Lake|BC|POLARIS
FPLB|HHN|52.95406|-123.77904|1.005|20071117|20080611.2|Fish Pot Lake|BC|POLARIS
FPLB|HHZ|52.95406|-123.77904|1.005|20071117|20080611.2|Fish Pot Lake|BC|POLARIS
FRB|BHE|63.746917|-68.545117|0.025|19920413.01||Iqaluit|NU|CNSN
FRB|BHN|63.746917|-68.545117|0.025|19920413.01||Iqaluit|NU|CNSN
FRB|BHZ|63.746917|-68.545117|0.025|20111107.15|20120320.1559|Iqaluit|NU|CNSN
FRB|BHZ|63.746917|-68.545117|0.025|20120320.16||Iqaluit|NU|CNSN
FSB|EHZ|54.4767|-124.3283|0.747|20000215||Fort St. James|BC|CNSN
FSJB|HHE|54.45885|-124.29449|0.71|20151104.153||Fort St James|BC|CNSN
FSJB|HHN|54.45885|-124.29449|0.71|20151104.153||Fort St James|BC|CNSN
FSJB|HHZ|54.45885|-124.29449|0.71|20151104.153||Fort St James|BC|CNSN
FSMA|HHE|59.9862|-111.8218|0.187|20100912|20140901|Fort Smith|AB|POLARIS
FSMA|HHN|59.9862|-111.8218|0.187|20100912|20140901|Fort Smith|AB|POLARIS
FSMA|HHZ|59.9862|-111.8218|0.187|20100912|20140901|Fort Smith|AB|POLARIS
GAC|BHE|45.70315|-75.47761|0.1672|19920414||Glen Almond|QC|CNSN
GAC|BHN|45.70315|-75.47761|0.1672|19920414||Glen Almond|QC|CNSN
GAC|BHZ|45.70315|-75.47761|0.1672|19920414||Glen Almond|QC|CNSN
GAC|EHZ|45.70315|-75.47761|0.1672|19930427|20161117.1448|Glen Almond|QC|CNSN
GAC|HHE|45.70315|-75.47761|0.1672|20111125.1349|20130705.143|Glen Almond|QC|CNSN
GAC|HHE|45.70315|-75.47761|0.1672|20161123.1745||Glen Almond|QC|CNSN
GAC|HHN|45.70315|-75.47761|0.1672|20111125.1349|20130705.143|Glen Almond|QC|CNSN
GAC|HHN|45.70315|-75.47761|0.1672|20161123.1745||Glen Almond|QC|CNSN
GAC|HHZ|45.70315|-75.47761|0.1672|20111125.1349|20130705.143|Glen Almond|QC|CNSN
GAC|HHZ|45.70315|-75.47761|0.1672|20161123.1745||Glen Almond|QC|CNSN
GAC|HNE|45.70315|-75.47761|0.1672|20161123.1745||Glen Almond|QC|CNSN
GAC|HNN|45.70315|-75.47761|0.1672|20161123.1745||Glen Almond|QC|CNSN
GAC|HNZ|45.70315|-75.47761|0.1672|20161123.1745||Glen Almond|QC|CNSN
GALN|BHE|64.11672|-117.31425|0.34|20040720.2024|20100715.2|Gameti Lake|NT|POLARIS
GALN|BHN|64.11672|-117.31425|0.34|20040720.2024|20100715.2|Gameti Lake|NT|POLARIS
GALN|BHZ|64.11672|-117.31425|0.34|20040720.2024|20100715.2|Gameti Lake|NT|POLARIS
GASG|HHE|48.94626|-66.11613|0.2606|20051025.1442|20081021.1441|Gaspe|QC|POLARIS
GASG|HHN|48.94626|-66.11613|0.2606|20051025.1442|20081021.1441|Gaspe|QC|POLARIS
GASG|HHZ|48.94626|-66.11613|0.2606|20051025.1442|20081021.1441|Gaspe|QC|POLARIS
GBLN|BHE|64.19953|-112.9935|0.392|20030924.2128|20070726.1542|Grizzle Bear Lake|NT|POLARIS
GBLN|BHN|64.19953|-112.9935|0.392|20030924.2128|20070726.1542|Grizzle Bear Lake|NT|POLARIS
GBLN|BHZ|64.19953|-112.9935|0.392|20030924.2128|20070726.1542|Grizzle Bear Lake|NT|POLARIS
GBN|HHE|45.4067|-61.5133|0.038|20051017.1234||Guysborough|NS|CNSN
GBN|HHN|45.4067|-61.5133|0.038|20051017.1234||Guysborough|NS|CNSN
GBN|HHZ|45.4067|-61.5133|0.038|20051017.1234||Guysborough|NS|CNSN
GDLN|BHE|62.01992|-105.99431|0.385|20080716.18|20110708.16|Gardenia Lake, Nwt|NT|POLARIS
GDLN|BHN|62.01992|-105.99431|0.385|20080716.18|20110708.16|Gardenia Lake, Nwt|NT|POLARIS
GDLN|BHZ|62.01992|-105.99431|0.385|20080716.18|20110708.16|Gardenia Lake, Nwt|NT|POLARIS
GDR|EHZ|49.780537|-126.055703|0.123|19961128|20171129.23|Gold River|BC|CNSN
GDR|HHE|49.780537|-126.055703|0.123|20171130.233||Gold River|BC|CNSN
GDR|HHN|49.780537|-126.055703|0.123|20171130.233||Gold River|BC|CNSN
GDR|HHZ|49.780537|-126.055703|0.123|20171130.233||Gold River|BC|CNSN
GDR|HNE|49.780537|-126.055703|0.123|20171130.233||Gold River|BC|CNSN
GDR|HNN|49.780537|-126.055703|0.123|20171130.233||Gold River|BC|CNSN
GDR|HNZ|49.780537|-126.055703|0.123|20171130.233||Gold River|BC|CNSN
GFNU|HHE|76.418|-82.8998|0.012|20000901.2107|20010628.1317|Grise Fiord|NU|CHASME
GFNU|HHN|76.418|-82.8998|0.012|20000901.2107|20010628.1317|Grise Fiord|NU|CHASME
GFNU|HHZ|76.418|-82.8998|0.012|20000901.2107|20010628.1317|Grise Fiord|NU|CHASME
GGN|BHE|45.11844|-66.84202|0.03|20020130.1301|20160927.1539|Saint George|NB|CNSN
GGN|BHN|45.11844|-66.84202|0.03|20020130.1301|20160927.1539|Saint George|NB|CNSN
GGN|BHZ|45.11844|-66.84202|0.03|20020130.1301|20160927.1539|Saint George|NB|CNSN
GGN|HHE|45.11844|-66.84202|0.03|20160927.183||Saint George|NB|CNSN
GGN|HHN|45.11844|-66.84202|0.03|20160927.183||Saint George|NB|CNSN
GGN|HHZ|45.11844|-66.84202|0.03|20160927.183||Saint George|NB|CNSN
GGN|HNE|45.11844|-66.84202|0.03|20160927.183||Saint George|NB|CNSN
GGN|HNN|45.11844|-66.84202|0.03|20160927.183||Saint George|NB|CNSN
GGN|HNZ|45.11844|-66.84202|0.03|20160927.183||Saint George|NB|CNSN
GHNB|BHE|49.3065|-124.2364|0.005|20030301|20050703.2204|Greg House Nanoose|BC|ETS
GHNB|BHN|49.3065|-124.2364|0.005|20030301|20050703.2204|Greg House Nanoose|BC|ETS
GHNB|BHZ|49.3065|-124.2364|0.005|20030301|20050703.2204|Greg House Nanoose|BC|ETS
GHNB|HHE|49.3065|-124.2364|0.005|20050703.2218||Greg House Nanoose|BC|ETS
GHNB|HHN|49.3065|-124.2364|0.005|20050703.2218||Greg House Nanoose|BC|ETS
GHNB|HHZ|49.3065|-124.2364|0.005|20050703.2218||Greg House Nanoose|BC|ETS
GIFN|BHE|69.994467|-81.638|0.092|20050819.2153|20110730.18|Gifford Fjord Baffin Is|NU|POLARIS
GIFN|BHN|69.994467|-81.638|0.092|20050819.2153|20110730.18|Gifford Fjord Baffin Is|NU|POLARIS
GIFN|BHZ|69.994467|-81.638|0.092|20050819.2153|20110730.18|Gifford Fjord Baffin Is|NU|POLARIS
GLBC|BHE|48.39599|-123.63631|0.1|20040402|20040527.2359|Glintz Lake Rd|BC|ETS
GLBC|BHN|48.39599|-123.63631|0.1|20040402|20040527.2359|Glintz Lake Rd|BC|ETS
GLBC|BHZ|48.39599|-123.63631|0.1|20040402|20040527.2359|Glintz Lake Rd|BC|ETS
GLBC|HHE|48.39599|-123.63631|0.1|20050709|20051016.2359|Glintz Lake Rd|BC|ETS
GLBC|HHN|48.39599|-123.63631|0.1|20050709|20051016.2359|Glintz Lake Rd|BC|ETS
GLBC|HHZ|48.39599|-123.63631|0.1|20050709|20051016.2359|Glintz Lake Rd|BC|ETS
GLWN|BHE|64.7253|-109.33039|0.449|20020723.1631|20070720.1439|Glow Worm Lake|NT|POLARIS
GLWN|BHN|64.7253|-109.33039|0.449|20020723.1631|20070720.1439|Glow Worm Lake|NT|POLARIS
GLWN|BHZ|64.7253|-109.33039|0.449|20020723.1631|20070720.1439|Glow Worm Lake|NT|POLARIS
GOBB|EHZ|48.94949|-123.510511|0.143|19990202|20170426.19|Galiano Island|BC|CNSN
GOBB|HHE|48.94949|-123.510511|0.143|20170503.233||Galiano Island|BC|CNSN
GOBB|HHN|48.94949|-123.510511|0.143|20170503.233||Galiano Island|BC|CNSN
GOBB|HHZ|48.94949|-123.510511|0.143|20170503.233||Galiano Island|BC|CNSN
GOBB|HNE|48.94949|-123.510511|0.143|20170503.233||Galiano Island|BC|CNSN
GOBB|HNN|48.94949|-123.510511|0.143|20170503.233||Galiano Island|BC|CNSN
GOBB|HNZ|48.94949|-123.510511|0.143|20170503.233||Galiano Island|BC|CNSN
GOWB|HHE|48.73688|-123.18478|0.029|20020410|20050819.1703|Gowlland Point|BC|POLARIS
GOWB|HHN|48.73688|-123.18478|0.029|20020410|20050819.1703|Gowlland Point|BC|POLARIS
GOWB|HHZ|48.73688|-123.18478|0.029|20020410|20050819.1703|Gowlland Point|BC|POLARIS
GRQ|EHZ|46.60595|-75.85872|0.303|19960712.1853|20161124.1704|Grand-Remous|QC|CNSN
GRQ|HHE|46.60595|-75.85872|0.303|20161125.151||Grand-Remous|QC|CNSN
GRQ|HHN|46.60595|-75.85872|0.303|20161125.151||Grand-Remous|QC|CNSN
GRQ|HHZ|46.60595|-75.85872|0.303|20161125.151||Grand-Remous|QC|CNSN
GRQ|HNE|46.60595|-75.85872|0.303|20161207.1545||Grand-Remous|QC|CNSN
GRQ|HNN|46.60595|-75.85872|0.303|20161207.1545||Grand-Remous|QC|CNSN
GRQ|HNZ|46.60595|-75.85872|0.303|20161207.1545||Grand-Remous|QC|CNSN
GSQ|EHZ|48.9142|-67.1106|0.398|19960109.21||Grosses-Roches|QC|CNSN
GTO|EHZ|49.745|-86.9617|0.35|20010104.2207||Geraldton|ON|CNSN
GTOO|HHE|49.74507|-86.96128|0.359|20170611.183||Geraldton|ON|CNSN
GTOO|HHN|49.74507|-86.96128|0.359|20170611.183||Geraldton|ON|CNSN
GTOO|HHZ|49.74507|-86.96128|0.359|20170611.183||Geraldton|ON|CNSN
HAL|EHZ|44.63778|-63.59119|0.065|20030113.2054|20080814.1642|Halifax|NS|CNSN
HAL|HHE|44.63778|-63.59119|0.065|20080814.18||Halifax|NS|CNSN
HAL|HHN|44.63778|-63.59119|0.065|20080814.18||Halifax|NS|CNSN
HAL|HHZ|44.63778|-63.59119|0.065|20080814.18||Halifax|NS|CNSN
HAL|HNE|44.63778|-63.59119|0.065|20170421.1817||Halifax|NS|CNSN
HAL|HNN|44.63778|-63.59119|0.065|20170421.1817||Halifax|NS|CNSN
HAL|HNZ|44.63778|-63.59119|0.065|20170421.1817||Halifax|NS|CNSN
HANN|HHE|45.88176|-66.76773|0.102|20130113.003|20160520.1402|Hanwell|NB|POLARIS
HANN|HHN|45.88176|-66.76773|0.102|20130113.003|20160520.1402|Hanwell|NB|POLARIS
HANN|HHZ|45.88176|-66.76773|0.102|20130113.003|20160520.1402|Hanwell|NB|POLARIS
HBDB|HHE|49.16972|-122.21348|0.006|20030529.21|20050728.1458|Hayseed & Buckwheat Dairy|BC|POLARIS
HBDB|HHN|49.16972|-122.21348|0.006|20030529.21|20050728.1458|Hayseed & Buckwheat Dairy|BC|POLARIS
HBDB|HHZ|49.16972|-122.21348|0.006|20030529.21|20050728.1458|Hayseed & Buckwheat Dairy|BC|POLARIS
HFRN|BHE|62.86172|-109.27772|0.153|20110712.16|20130918.233|Hoarfrost River|NT|POLARIS
HFRN|BHN|62.86172|-109.27772|0.153|20110712.16|20130918.233|Hoarfrost River|NT|POLARIS
HFRN|BHZ|62.86172|-109.27772|0.153|20110712.16|20130918.233|Hoarfrost River|NT|POLARIS
HG1B|EHE|52.93449|-132.13071|0.005|20121107.1958|20121114.1855|Mitchell Dam|BC|CNSN
HG1B|EHN|52.93449|-132.13071|0.005|20121107.1958|20121114.1855|Mitchell Dam|BC|CNSN
HG1B|EHZ|52.93449|-132.13071|0.005|20121107.1958|20121114.1855|Mitchell Dam|BC|CNSN
HG1B|HHE|52.93449|-132.13071|0.005|20121114.23||Mitchell Dam|BC|CNSN
HG1B|HHN|52.93449|-132.13071|0.005|20121114.23||Mitchell Dam|BC|CNSN
