1664|918|0|TAG|theta Aurigids                          | annual |0|154.7|90.2|34.3|       |       |66.1|999|0.578|1.005|98.3|154.7|156.9|5|0|0|                                        |                                                                                                                                                      |C   |1) <A href='https://ui.adsabs.harvard.edu/abs/2018P%26SS..154...21J/abstract' target=_blank>Jenniskens et al. 2018</A>
1665|919|0|ICN|iota Centaurids                         | annual |0|301.1|199|-38.9|       |       |63.9|4.42|0.98|0.778|352.7|121.1|130.5|5|0|0|                                        |                                                                                                                                                      |C   |1) <A href='https://ui.adsabs.harvard.edu/abs/2018P%26SS..154...21J/abstract' target=_blank>Jenniskens et al. 2018</A>
1666|919|1|ICN|iota Centaurids                         | annual |-2|300.1|198.69|-37.26|0.56|-0.8|63.75|3.83|0.98|0.74|352.21|120.15|131.65|24|0|0|                                        |                                                                                                                                                      |T   |2) Amaral et al., 2018, WGN to be sub.
1667|920|0|XSC|xi Scorpiids                            | annual |0|50.6|237.8|-11.2|       |       |27.5|2.47|0.437|0.823|284.9|50.6|9.1|22|0|0|                                        |                                                                                                                                                      |C   |1) <A href='https://ui.adsabs.harvard.edu/abs/2018P%26SS..154...21J/abstract' target=_blank>Jenniskens et al. 2018</A>
1668|921|0|JLC|July lambda Capricornids                | annual |0|124.7|329.1|-8.5|       |       |37.3|2.49|0.129|0.95|322.7|124.7|9.8|25|0|0|                                        |                                                                                                                                                      |C   |1) <A href='https://ui.adsabs.harvard.edu/abs/2018P%26SS..154...21J/abstract' target=_blank>Jenniskens et al. 2018</A>
1669|922|0|PPE|August phi Pegasids                     | annual |0|137|356.6|20.6|       |       |56.2|28.6|0.278|0.99|297.3|137|117.7|3|0|0|                                        |                                                                                                                                                      |C   |1) <A href='https://ui.adsabs.harvard.edu/abs/2018P%26SS..154...21J/abstract' target=_blank>Jenniskens et al. 2018</A>
1670|923|0|FBO|15 Bootids                              | annual |0|30.9|213.1|11.2|       |       |27.5|17.9|0.64|0.964|254.9|30.9|18.9|3|0|0|                                        |                                                                                                                                                      |C   |1) <A href='https://ui.adsabs.harvard.edu/abs/2018P%26SS..154...21J/abstract' target=_blank>Jenniskens et al. 2018</A>
1671|924|0|SAN|62 Andromedids                          | annual |0|196.7|37.9|46.1|       |       |16.8|0.82|0.396|0.516|320.7|196.6|21|19|0|0|                                        |                                                                                                                                                      |C   |1) <A href='https://ui.adsabs.harvard.edu/abs/2018P%26SS..154...21J/abstract' target=_blank>Jenniskens et al. 2018</A>
1672|925|0|EAN|eta Andromedids                         | annual |0|181.9|12.4|21.8|       |       |38.2|11.7|0.248|0.978|301.5|181.9|28.7|8|0|0|                                        |                                                                                                                                                      |C   |1) <A href='https://ui.adsabs.harvard.edu/abs/2018P%26SS..154...21J/abstract' target=_blank>Jenniskens et al. 2018</A>
1673|926|0|OMH|October mu Hydrids                      | annual |0|196|154.5|-18.7|       |       |46.7|16.5|0.294|0.982|244.8|16|69.8|2|0|0|                                        |                                                                                                                                                      |C   |1) <A href='https://ui.adsabs.harvard.edu/abs/2018P%26SS..154...21J/abstract' target=_blank>Jenniskens et al. 2018</A>
1674|927|0|AAQ|Alpha Aquariids                         |2017|0|213.1|328.2|1.8|       |       |8|2.156|0.977|0.546|198|213.1|2.94|4|0|0|2010UB                                  |2017 October outburst http://sonotaco.jp/forum/viewtopic.php?t=3977; the orbit corresponds to the brightest shower meteor.                            |T   |1) <A hreef='https://ui.adsabs.harvard.edu/abs/2018JIMO...46...79S/abstract' target=_blank>Shiba et al. 2018</A>
1675|929|0|TXC|26 Cetids                               | annual |-2|134.6|17.24|1.06|0.84|0.35|62.84|8.46|0.42|0.93|102.54|314.62|165.37|30|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1676|930|0|NUC|nu Cetidis                              | annual |-2|125.5|38.39|6.97|0.86|0.33|66.16|2.57|1|0.61|348.02|305.5|166.22|19|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1677|931|0|NFC|95 Cetids                               | annual |-2|131.2|50.73|-2.43|0.75|-0.05|66.29|9.08|0.98|0.88|339.42|311.17|144.16|25|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1678|933|0|CAV|March alpha Virginids                   | annual |-2|1.9|199.19|-9.91|0.4|-0.1|35.04|2.39|0.19|0.91|133.34|181.94|5.96|30|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1679|934|0|OAD|omega Andromedids                       | annual |-2|172.8|21.87|44.66|1|0.3|48.26|4.35|0.41|0.89|284.47|172.8|88.25|15|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1680|935|0|APO|April beta Ophiuchids                   | annual |-2|32|266.15|7.28|0.9|0|55.51|13.24|0.51|0.93|271.62|31.97|107.84|25|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1681|936|0|STO|72 Orionids                             | annual |-2|208.8|95.63|15.85|0.7|0.04|50.79|0.86|0.2|0.77|148.13|28.84|156.95|34|0|0|                                        |                                                                                                                                                      |T   |1) Di Pietro/Amaral et al., 2018, WGN to be sub.
1682|937|0|FOD|5 Orionids                              | annual |-2|197.1|72.12|2.11|0.9|0.11|56.68|6.54|0.32|0.93|113.75|17.1|123.16|22|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1683|938|0|PEA|August eta Perseids                     | annual |-2|139|47.97|56.46|1.21|0.14|45.08|0.97|0.68|0.3|64.57|139|101.7|46|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018. WGN to be sub.
1684|939|0|EPA|epsilon Andromedids                     | annual |-2|146|11.32|29.27|1.08|0.34|55.87|4.41|0.39|0.88|288.41|146.01|122.32|23|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1685|940|0|FNA|59 Andromedids                          | annual |-2|131.2|31.8|40.15|1.06|0.36|58.56|1.61|1|0.38|165.69|131.25|132.85|20|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018. WGN to be sub.
1686|941|0|MUT|35 Ursae Majorids                       | annual |-2|146.1|157.74|68.71|0.98|-0.42|35.12|11.29|0.76|0.91|118.32|146.07|51.54|22|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1687|942|0|EPE|eta Perseids                            | annual |-2|139.9|47.61|58.05|1.72|0.22|20.26|0.64|0.25|0.62|8.14|139.9|41.37|19|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1688|943|0|FTL|42 Leonis Minorids                      | annual |-2|314.8|159.78|30.02|0.84|-0.38|35.24|8.65|0.35|0.93|290.35|314.75|28.34|28|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1689|944|0|TGD|theta Geminids                          | annual |-2|262.8|103.89|35.22|0.98|-0.16|35.91|4.72|0.24|0.93|304.44|262.75|21.42|35|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1690|945|0|SNC|79 Cancrids                             | annual |-2|295.2|140.19|21.33|0.79|-0.31|34.19|2.19|0.2|0.9|312.75|295.23|8.88|46|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1691|946|0|TEA|38 Arietids                             | annual |-2|199.3|41.01|12.52|0.8|0.2|34.95|2.98|0.17|0.92|137.89|19.27|7.98|64|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1692|947|0|EPO|epsilon Orionids                        | annual |-2|206.6|83.62|-2.78|0.94|0.16|56.68|7.13|0.46|0.91|97.25|26.57|115.88|20|0|0| C/1914 J1 (Zlatinsky)                  |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1693|948|0|SER|September Eridanids                     | annual |-2|171.3|47.44|-8.31|0.8|0.25|55.36|24.42|0.38|0.96|105.81|351.26|110.98|22|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1694|949|0|SGD|sigma Geminids                          | annual |-2|262.3|114.01|32.37|0.8|0|24.02|0.92|0.24|0.73|321|262.29|12.14|44|0|0|                                        |                                                                                                                                                      |T   |1) Di Pietro/Amaral et al., 2018, WGN to be sub.
1695|950|0|FCS|44 Cassiopeiids                         | annual |-2|191.6|29.08|59.62|1.12|0.44|44.52|10.89|0.62|0.93|258.33|191.56|73.48|30|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1696|951|0|OKH|October kappa Hydrids                   | annual |-2|206.1|141.15|-17.24|0.76|-0.39|56.26|7.87|0.55|0.92|274.03|26.12|108.8|8|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1697|952|0|HNT|109 Taurids                             | annual |-2|163.9|80.35|20.89|0.9|-0.02|68.37|4.2|0.95|0.76|332.21|343.92|176.15|27|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1698|953|0|ZGD|zeta Geminids                           | annual |-2|192.8|105.77|19.26|0.88|-0.08|69.55|5.13|1|0.8|353.35|12.82|174.01|20|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al.. 2018. WGN to be sub.
1699|954|0|NOL|November omicron Leonids                | annual |-2|238.3|144.92|10.89|0.83|-0.25|67.75|2.56|0.95|0.62|22.76|58.26|175.16|54|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1700|955|0|DIL|December pi Leonids                     | annual |-2|275.6|152.11|6.75|0.93|-0.33|60.77|7.42|0.24|0.94|124.63|95.64|165.86|24|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1701|956|0|SVD|16 Virginids                            | annual |-2|295.3|184.13|3.68|0.79|-0.4|66.97|11.01|0.57|0.92|262.79|295.28|169.99|40|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1702|957|0|SXT|60 Taurids                              | annual |-2|132.3|65.54|14.55|0.88|0.19|65.37|14.7|0.58|0.93|275.92|312.32|165.03|15|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1703|958|0|SXS|6 Sagittariids                          | annual |-2|25.6|268.63|-15.86|0.94|-0.08|64.9|11.1|0.48|0.94|273.79|25.63|164.16|29|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1704|959|0|TLD|3 Leonids                               | annual |-2|204.4|141.26|8.05|0.84|-0.22|65.41|12.4|0.49|0.95|267.1|24.35|164.18|23|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1705|960|0|SEO|September epsilon Orionids              | annual |-2|166.6|83.84|-0.77|0.76|-0.04|65.66|12.66|0.98|0.9|340.52|346.64|137.78|70|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1706|961|0|FEL|48 Librids                              | annual |-2|331.3|239.98|-14.95|0.77|-0.11|69.32|4.01|0.97|0.75|180.34|331.28|171.88|34|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1707|962|0|ARO|August rho Orionids                     | annual |-2|155.1|77.79|4.12|0.83|-0.06|65.47|5.3|0.89|0.82|318.37|335.05|145.53|25|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1708|963|0|TOV|21 Virginids                            | annual |-2|315.6|189.26|-11.67|0.8|-0.36|61.83|8.12|0.3|0.93|116.45|135.58|158.96|18|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1709|964|0|NSD|nu Serpentids                           | annual |-2|339.1|259.76|-11.41|0.85|0|69.02|8.87|0.88|0.89|140.84|339.13|159.99|17|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1710|965|0|FEA|57 Aquilids                             | annual |-2|32.1|301.69|-7.23|0.68|0.11|69.31|11.92|0.99|0.9|177.9|32.06|158.97|25|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1711|966|0|TTP|33 Piscids                              | annual |-2|97.3|4.27|-5.59|0.75|0.31|68.39|5.81|0.98|0.82|21.13|277.25|167.45|24|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1712|967|0|SSO|66 Ophiuchids                           | annual |-2|352.6|269.82|4.15|0.73|-0.11|65.43|23.24|0.96|0.94|157.76|352.59|132.79|22|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1713|968|0|UOD|upsilon Ophiuchids                      | annual |-2|4.8|246.88|-9.78|0.94|-0.18|63.71|8.51|0.46|0.92|276.7|4.79|153.65|18|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1714|969|0|EMD|18 Monocerotids                         | annual |-2|187.2|100.61|3.45|0.83|-0.16|65.42|3.5|0.99|0.71|346.25|7.23|145|30|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1715|970|0|TOO|21 Ophiuchids                           | annual |-2|340.5|252.75|1.86|0.72|-0.08|64.48|3.37|0.99|0.7|176.38|340.49|138.14|65|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al.. 2018. WGN to be sub.
1716|971|0|SIO|sigma Ophiuchids                        | annual |-2|9.4|262.07|6.85|0.73|-0.24|61.82|9.55|0.82|0.89|231.09|9.38|124.57|28|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1717|972|0|JGL|January gamma Librids                   | annual |-2|295.8|234.05|-11.78|0.93|-0.08|64.8|16.14|0.41|0.96|79.26|295.83|163.43|13|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1718|973|0|ZEC|zeta Capricornids                       | annual |-2|54.4|320.29|-22.97|0.79|0.22|69.01|11.78|0.93|0.9|30.59|234.39|165.82|13|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1719|974|0|ESL|87 Leonids                              | annual |-2|334.4|172.14|-3.38|0.76|-0.25|38.15|6.32|0.18|0.95|131.92|154.43|15.65|18|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1720|975|0|SAV|Southern March alpha Virginids          | annual |-2|352.4|200.34|-10.77|0.96|-0.34|41.79|2.33|0.05|0.98|157.79|172.4|14.7|22|0|0| 321P/SOHO                              |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1721|976|0|SON|September upsilon Cetids                | annual |-2|169|36.07|-20.38|0.32|0.03|45.42|9.45|0.4|0.95|104.05|348.98|73.98|18|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1722|977|0|TCM|10 Canis Majorids                       | annual |-2|254.6|99.69|-32.57|0.86|-0.3|38.34|28.61|0.8|0.96|52.38|74.64|58.49|8|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1723|978|0|UOE|upsilon1 Eridanids                      | annual |-2|209.5|71.11|-28.03|1.12|0.08|40.56|26.95|0.72|0.95|64.92|29.51|63.26|11|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1724|979|0|ALI|alpha2 Librids                          | annual |-2|11.8|217.19|-16.85|1.07|-0.31|40.32|3.5|0.07|0.97|154.05|191.76|12.34|18|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1725|979|1|ALI|alpha2 Librids                          | annual |-2|16|217.23|-17.92|0.97|-0.24|37.7|2.24|0.12|0.94|144.41|195.97|11.99|35|0|0|C/1948 V1 (Eclipse comet)?              |                                                                                                                                                      |T   |2) Amaral et al., 2018, WGN to be sub.
1726|980|0|SEV|17 Virginids                            | annual |-2|337.9|185.53|4.43|0.79|-0.41|38.52|3.02|0.11|0.95|325.5|337.91|15.01|43|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1727|981|0|AGP|August gamma Perseids                   | annual |-2|141.1|50.65|57.81|1.5|0.16|39.97|0.81|0.5|0.39|33.17|141.07|93.08|44|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1728|982|0|BOC|beta1 Cygnids                           | annual |-2|76.2|292.81|27.29|0.98|0.13|44.98|9.48|0.72|0.91|246.81|76.25|76.32|35|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1729|983|0|OCM|1 Canis Minorids                        | annual |-2|169.6|109.54|11.52|0.91|-0.2|63.28|14.69|0.42|0.96|259.1|349.58|153.82|11|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1730|984|0|OST|106 Taurids                             | annual |-2|170.6|78.51|19.67|0.9|0.04|70.3|10.62|1|0.9|6.48|350.59|174.16|40|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1731|985|0|TFA|25 Aquariids                            | annual |-2|24.3|325.03|1.8|0.78|0.24|60.61|18.33|0.34|0.97|69.88|24.31|141.85|31|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1732|986|0|SAD|60 Andromedids                          | annual |-2|194.8|36.48|44.58|0.71|0.19|16.43|0.83|0.4|0.51|320.72|194.82|19.69|24|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1733|987|0|TFC|25 Cancrids                             | annual |-2|218|125.11|15.66|0.77|-0.17|70.46|9.27|0.97|0.87|17.13|38.01|173.53|50|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al.. 2018. WGN to be sub.
1734|988|0|OTC|October Cepheids                        | annual |-2|214.5|66.46|83.81|6.8|0.27|40.47|9.77|0.9|0.89|216.6|214.52|66.71|71|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1735|989|0|STH|73 Herculids                            | annual |-2|350.2|258.84|20.86|0.67|-0.15|57.13|11.08|0.99|0.89|188.42|350.23|106.05|45|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1736|990|0|CHO|chi2 Orionids                           | annual |-2|2.2|91.07|19.74|0.48|0.09|6.65|1.81|0.99|0.45|348.66|182.15|2.72|24|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1737|991|0|PIC|pi1 Cancrids                            | annual |-2|52.7|137.36|13.44|0.14|0.17|7.93|2.11|1|0.52|348.04|232.72|3.43|24|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1738|992|0|GPE|gamma Perseids                          | annual |-2|139.5|47.06|57.59|1.32|0.34|32.86|0.69|0.33|0.53|15.21|139.55|78.08|25|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1739|993|0|TCP|37 Camelopardalids                      | annual |-2|178.1|92.03|57.72|1.38|-0.03|61.08|7.3|1|0.85|172.15|178.06|120.74|75|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al.. 2018. WGN to be sub.
1740|994|0|DBC|December beta Cancrids                  | annual |-2|276.6|123.53|11.03|0.85|-0.05|36.29|1.79|0.14|0.92|142.52|96.58|22.1|60|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1741|995|0|TLS|13 Lyrids                               | annual |-2|68.8|279.09|44.38|0.76|0.23|35.77|8.92|0.94|0.88|212.21|68.83|57.75|47|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1742|996|0|FMO|14 Monocerotids                         | annual |-2|222.2|99.16|7.57|0.95|-0.09|60.36|8.81|0.36|0.94|108.73|42.19|138.72|28|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1743|997|0|FTP|43 Perseids                             | annual |-2|139.7|56.48|53.32|1.32|0.37|56.95|2.67|0.83|0.68|124.26|139.66|118.06|55|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1744|998|0|ZVD|zeta Virginids                          | annual |-2|287.8|200.76|0.04|0.66|-0.29|70.91|10.99|0.97|0.89|175.22|287.83|166.55|84|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1745|999|0|BEV|beta Virginids                          | annual |-2|264.7|178.52|-4.64|0.76|-0.37|67.88|2.62|0.94|0.64|333.4|84.65|170.56|41|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1746|1000|0|OAM|October alpha Monocerotids              | annual |-2|206.3|116.14|-9.06|0.82|-0.23|64.36|16.43|0.99|0.93|350.67|26.3|128.37|23|0|0| C/1723 T1                              |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1747|1001|0|UAS|upsilon Aquariids                       | annual |-2|136.2|337.64|-22.73|0.88|0.34|33.82|6.69|0.32|0.94|114.14|316.18|20.7|20|0|0|(2002 PD11)                             |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1748|1002|0|SVE|17 Eridanids                            | annual |-2|168|51.66|-6.3|0.94|0.28|59.16|12.93|0.52|0.94|89.54|347.98|124.04|33|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1749|1003|0|NAM|November alpha Monocerotids             | annual |-2|236|118.43|-7.08|0.84|-0.06|60.87|8.85|0.68|0.9|70.23|55.97|123.88|40|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1750|1004|0|TFS|25 Sextantids                           | annual |-2|218.5|156.45|-3.25|0.87|-0.35|62.69|9.37|0.39|0.95|255.53|38.47|148.71|17|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1751|1005|0|SXO|68 Orionids                             | annual |-2|190.1|92.76|20.58|0.82|-0.05|70.43|16.72|0.94|0.93|28.09|10.05|175|30|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1752|1006|0|ORP|October rho Puppids                     | annual |-2|203.8|124.04|-20.53|1.2|-0.4|58.08|33.43|0.88|0.95|319.02|23.75|108.41|8|0|0| C/1723 T1?                             |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1753|1007|0|IVD|iota Virginids                          | annual |-2|338.7|216.91|-5.98|0.98|-0.29|61.74|5.2|0.31|0.92|295.45|338.69|159.4|16|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1754|1008|0|LAD|lambda Aquilids                         | annual |-2|44.3|286.96|-2.97|0.89|0.03|62.38|8.41|0.57|0.91|264.64|44.28|139.08|18|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1755|1009|0|DLD|December phi Leonids                    | annual |-2|320.2|170.57|-1.93|0.89|0.85|40.52|1.93|0.06|0.97|156.59|140.24|26.33|21|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1756|1010|0|LED|lambda Eridanids                        | annual |-2|192.1|76.9|-9.95|0.83|0.24|57.49|11.53|0.67|0.93|71.18|12.1|112.2|24|0|0| C/2004 S1 (Van Ness).  C/962 B1?       |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1757|1011|0|ASD|alpha Scorpiids                         | annual |-2|2.9|249.18|-25.17|0.95|-0.08|65.95|4.73|0.6|0.86|81.78|182.85|171.91|20|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1758|1012|0|ESD|8 Serpentids                            | annual |-2|342.2|229.25|-2.47|0.82|-0.26|64.9|9.31|0.58|0.92|262.63|342.21|148.57|35|0|0|                                        |                                                                                                                                                      |T   |1) Di Pietro/Amaral et al., 2018, WGN to be sub.
1759|1013|0|STM|17 Monocerotids                         | annual |-2|171.1|105.94|9|0.9|-0.17|64.17|7.86|0.56|0.92|274.8|351.08|150.25|10|0|0|                                        |                                                                                                                                                      |T   |1) Di Pietro/Amaral et al., 2018, WGN to be sub.
1760|1014|0|TNV|31 Vulpeculids                          | annual |-2|104.6|312.59|27.95|0.75|0.34|44.29|6.52|0.61|0.9|260.99|104.59|74.65|26|0|0|C/1458 Y1.  C/1969 T1 (Tago-Sato-Kosaka)|                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1761|1015|0|TBT|2 Bootids                               | annual |-2|350.1|203.71|24.63|0.82|-0.3|39.06|9.08|0.42|0.94|280.97|350.08|49.03|39|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1762|1016|0|FTS|43 Sagittariids                         | annual |-2|78|288.03|-18.28|0.99|0.09|37.86|1.91|0.08|0.95|333.51|78|9.07|17|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1763|1017|0|AOP|August omicron Pegasids                 | annual |-2|142.6|338.51|29.72|0.65|0.3|41.76|7.7|0.44|0.93|279.89|142.64|63.2|31|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1764|1018|0|XTC|xi2 Cetids                              | annual |-2|160.4|36.99|8.73|0.97|0.36|59.13|4.09|0.25|0.92|124.11|340.45|163.14|15|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1765|1019|0|MGC|March gamma Cepheids                    | annual |-2|190.6|10.23|82.7|2.68|0.37|41.65|13.62|0.96|0.92|203.77|190.6|69.58|45|0|0|C/1825 P1 (Pons) ?                      |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1766|1020|0|OCI|omicron Cassiopeiids                    | annual |-2|198.7|10.23|49.02|0.89|0.79|32.27|9.1|0.62|0.91|258.68|198.68|40.44|20|0|0| C/1850 Q1 (Bond)?                      |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1767|1021|0|FOC|43 Cetids                               | annual |-2|296.2|23.06|-2.41|0.28|0.09|7.21|1.88|0.97|0.48|347.57|116.16|3.93|30|0|0|2008 CE6,  2010 CE19                    |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
1768|1022|0|OLA|October lambda Sagittariids             | annual |-2|191.4|277.06|-25.06|0.31|-0.1|8.15|2.42|1|0.58|351.01|11.37|1.94|6|0|0|2015 PT227, 2016 UD26                   |                                                                                                                                                      |T   |1) Di Pietro/Amaral et al., 2018, WGN to be sub.
1769|1023|0|NTC|November theta Capricornids             | annual |-2|222.2|315.72|-15.37|-0.02|-0.06|7.95|2.34|0.99|0.58|354.24|42.19|2.41|20|0|0|2015 PT227, 2016 UD42                   |                                                                                                                                                      |T   |1) Di Pietro/Amaral et al., 2018, WGN to be sub.
1770|1024|0|TRP|33 Pegasids                             | annual |-2|241|335.01|18.08|0.02|0.16|5.55|1.51|0.97|0.35|180.91|240.96|2.9|17|0|0|2015 RN35, 2012 TC4                     |                                                                                                                                                      |T   |1) Di Pietro/Amaral et al., 2018, WGN to be sub.
1771|1025|0|CMD|27 Comae Berenicids                     | annual |-2|18.2|191.9|17.84|0.79|0|17.14|2.41|0.79|0.67|241.24|18.18|9.13|21|0|0|Related with Pribram  meteorite         |                                                                                                                                                      |T   |1) Carlos Di Pietro/Amaral/Lauriston/Zurita et al., 2018, WGN to be sub.
1772|1026|0|BLE|beta Leporids                           | annual |-2|174.3|80.22|-21.3|0.5|0.01|55.24|8.11|0.98|0.87|17.49|354.8|103.03|9|0|0|                                        |                                                                                                                                                      |T   |1) Amaral et al., 2018, WGN to be sub.
